"","id1","id2","weight"
"194","E.SNH013.Z004","E.SNH238",0
"195","E.SNH013.Z004","E.SNH239",0
"196","E.SNH013.Z004","E.SNH240",0
"197","E.SNH013.Z004","E.SNH241",0
"198","E.SNH013.Z004","E.SNH242",0
"199","E.SNH013.Z004","E.SNH243",0
"200","E.SNH013.Z004","E.SNH244",0
"201","E.SNH013.Z004","E.SNH245",0
"202","E.SNH013.Z004","E.SNH247",0
"203","E.SNH013.Z004","E.SNH248",0
"204","E.SNH013.Z004","E.SNH249",0
"205","E.SNH013.Z004","E.SNH250",0
"206","E.SNH013.Z004","E.SNH251",0
"207","E.SNH013.Z004","E.SNH252",0
"208","E.SNH013.Z004","E.SNH253",0
"209","E.SNH013.Z004","E.SNH254",4.77547044574376
"210","E.SNH013.Z004","E.SNH255",0
"211","E.SNH013.Z004","E.SNH256",0
"212","E.SNH013.Z004","E.SNH257",0
"213","E.SNH013.Z004","E.SNH258",0
"214","E.SNH013.Z004","E.SNH259",0
"215","E.SNH013.Z004","E.SNH260",0
"216","E.SNH013.Z004","E.SNH261",0
"217","E.SNH013.Z004","E.SNH262",0
"218","E.SNH013.Z004","E.SNH263",0
"219","E.SNH013.Z004","E.SNH264",0
"220","E.SNH013.Z004","E.SNH265",0
"221","E.SNH013.Z004","E.SNH266",0
"222","E.SNH013.Z004","E.SNH267",0
"223","E.SNH013.Z004","E.SNH268",0
"224","E.SNH013.Z004","E.SNH269",0
"225","E.SNH013.Z004","E.SNH270",0
"226","E.SNH013.Z004","E.SNH271",9.57321732086058
"227","E.SNH013.Z004","E.SNH273",6.02113540912985
"228","E.SNH013.Z004","E.SNH274",0
"229","E.SNH013.Z004","E.SNH275",4.74214613769028
"230","E.SNH013.Z004","E.SNH276",0
"231","E.SNH013.Z004","E.SNH278",0
"232","E.SNH013.Z004","E.SNH279",0
"233","E.SNH013.Z004","E.SNH280",0
"234","E.SNH013.Z004","E.SNH281",0
"235","E.SNH013.Z004","E.SNH283",0
"236","E.SNH013.Z004","E.SNH286",0
"237","E.SNH013.Z004","E.SNH287",0
"238","E.SNH013.Z004","E.SNH290",0
"239","E.SNH013.Z004","E.SNH291",0
"240","E.SNH013.Z004","E.SNH293",0
"241","E.SNH013.Z004","E.SNH294",0
"242","E.SNH013.Z004","E.SNH297",0
"243","E.SNH013.Z004","E.SNH298",0
"244","E.SNH013.Z004","E.SNH299",0
"245","E.SNH013.Z004","E.SNH300",0
"246","E.SNH013.Z004","E.SNH301",0
"247","E.SNH013.Z004","E.SNH302",0
"248","E.SNH013.Z004","E.SNH303",0
"249","E.SNH013.Z004","E.SNH304",0
"250","E.SNH013.Z004","E.SNH305",0
"251","E.SNH013.Z004","E.SNH306",0
"252","E.SNH013.Z004","E.SNH307",0
"253","E.SNH013.Z004","E.SNH309",0
"254","E.SNH013.Z004","E.SNH310",0
"255","E.SNH013.Z004","E.SNH311",0
"256","E.SNH013.Z004","E.SNH312",0
"257","E.SNH013.Z004","E.SNH313",0
"258","E.SNH013.Z004","E.SNH314",0
"259","E.SNH013.Z004","E.SNH316",0
"260","E.SNH013.Z004","E.SNH317",0
"261","E.SNH013.Z004","E.SNH318",0
"262","E.SNH013.Z004","E.SNH319",6.65315702212299
"263","E.SNH013.Z004","E.SNH320",0
"264","E.SNH013.Z004","E.SNH322",0
"265","E.SNH013.Z004","E.SNH323",0
"266","E.SNH013.Z004","E.SNH324",0
"267","E.SNH013.Z004","E.SNH326",0
"268","E.SNH013.Z004","E.SNH328",8.07962407229052
"269","E.SNH013.Z004","E.SNH330",0
"270","E.SNH013.Z004","E.SNH331",0
"271","E.SNH013.Z004","E.SNH332",4.58137283045737
"272","E.SNH013.Z004","E.SNH334",4.45860781150014
"273","E.SNH013.Z004","E.SNH337",0
"274","E.SNH013.Z004","E.SNH338",0
"275","E.SNH013.Z004","E.SNH339",0
"276","E.SNH013.Z004","E.SNH341",0
"277","E.SNH013.Z004","E.SNH342",0
"278","E.SNH013.Z004","E.SNH346",0
"279","E.SNH013.Z004","E.SNH347",0
"280","E.SNH013.Z004","E.SNH348",0
"281","E.SNH013.Z004","E.SNH349",0
"282","E.SNH013.Z004","E.SNH350",0
"283","E.SNH013.Z004","E.SNH351",0
"284","E.SNH013.Z004","E.SNH352",0
"285","E.SNH013.Z004","E.SNH354",0
"286","E.SNH013.Z004","E.SNH355",15.1161067459174
"287","E.SNH013.Z004","E.SNH357",9.30898835339189
"288","E.SNH013.Z004","E.SNH358",16.5927322526803
"289","E.SNH013.Z004","E.SNH359",4.90667117092151
"290","E.SNH013.Z004","E.SNH361",0
"291","E.SNH013.Z004","E.SNH368",0
"292","E.SNH013.Z004","E.SNH369",0
"293","E.SNH013.Z004","E.SNH370",9.41243747067888
"294","E.SNH013.Z004","E.SNH373",0
"295","E.SNH013.Z004","E.SNH375",0
"296","E.SNH013.Z004","E.SNH380",0
"297","E.SNH013.Z004","E.SNH381",0
"298","E.SNH013.Z004","E.SNH382",0
"299","E.SNH013.Z004","E.SNH385",0
"300","E.SNH013.Z004","E.SNH387",0
"301","E.SNH013.Z004","E.SNH395",0
"302","E.SNH013.Z004","E.SNH397",0
"303","E.SNH013.Z004","E.SNH401",4.32834000249993
"304","E.SNH013.Z004","E.SNH407",4.57221653239277
"305","E.SNH013.Z004","E.SNH409",0
"306","E.SNH013.Z004","E.SNH413",0
"307","E.SNH013.Z004","E.SNH414",0
"308","E.SNH013.Z004","E.SNH417",0
"309","E.SNH013.Z004","E.SNH418",12.9023055695425
"310","E.SNH013.Z004","E.SNH420",0
"311","E.SNH013.Z004","E.SNH421",0
"312","E.SNH013.Z004","E.SNH422",0
"313","E.SNH013.Z004","E.SNH423",0
"314","E.SNH013.Z004","E.SNH424",0
"315","E.SNH013.Z004","E.SNH425",0
"316","E.SNH013.Z004","E.SNH427",0
"317","E.SNH013.Z004","E.SNH428",0
"318","E.SNH013.Z004","E.SNH429",0
"319","E.SNH013.Z004","E.SNH430",0
"320","E.SNH013.Z004","E.SNH431",0
"321","E.SNH013.Z004","E.SNH434",0
"322","E.SNH013.Z004","E.SNH435",0
"323","E.SNH013.Z004","E.SNH436",0
"324","E.SNH013.Z004","E.SNH437",0
"325","E.SNH013.Z004","E.SNH438",0
"326","E.SNH013.Z004","E.SNH439",0
"327","E.SNH013.Z004","E.SNH440",9.50938390231811
"328","E.SNH013.Z004","E.SNH444",0
"329","E.SNH013.Z004","E.SNH445",0
"330","E.SNH013.Z004","E.SNH446",0
"331","E.SNH013.Z004","E.SNH447",0
"332","E.SNH013.Z004","E.SNH448",0
"333","E.SNH013.Z004","E.SNH449",0
"334","E.SNH013.Z004","E.SNH450",0
"335","E.SNH013.Z004","E.SNH451",0
"336","E.SNH013.Z004","E.SNH454",4.52412343512078
"337","E.SNH013.Z004","E.SNH455",0
"338","E.SNH013.Z004","E.SNH457",5.7488430136097
"339","E.SNH013.Z004","E.SNH458",0
"340","E.SNH013.Z004","E.SNH459",0
"341","E.SNH013.Z004","E.SNH460",0
"342","E.SNH013.Z004","E.SNH461",0
"343","E.SNH013.Z004","E.SNH462",0
"344","E.SNH013.Z004","E.SNH463",0
"345","E.SNH013.Z004","E.SNH464",0
"346","E.SNH013.Z004","E.SNH465",0
"347","E.SNH013.Z004","E.SNH466",0
"348","E.SNH013.Z004","E.SNH467",0
"349","E.SNH013.Z004","E.SNH468",0
"350","E.SNH013.Z004","E.SNH469",0
"351","E.SNH013.Z004","E.SNH470",0
"352","E.SNH013.Z004","E.SNH473",0
"353","E.SNH013.Z004","E.SNH474",0
"354","E.SNH013.Z004","E.SNH475",0
"355","E.SNH013.Z004","E.SNH476",0
"356","E.SNH013.Z004","E.SNH477",0
"357","E.SNH013.Z004","E.SNH478",0
"358","E.SNH013.Z004","E.SNH479",0
"359","E.SNH013.Z004","E.SNH480",0
"360","E.SNH013.Z004","E.SNH481",0
"361","E.SNH013.Z004","E.SNH482",0
"362","E.SNH013.Z004","E.SNH483",0
"363","E.SNH013.Z004","E.SNH484",4.4938568233741
"364","E.SNH013.Z004","E.SNH491",0
"365","E.SNH013.Z004","E.SNH492",0
"366","E.SNH013.Z004","E.SNH493",0
"367","E.SNH013.Z004","E.SNH494",0
"368","E.SNH013.Z004","E.SNH495",0
"369","E.SNH013.Z004","E.SNH496",0
"370","E.SNH013.Z004","E.SNH497",0
"371","E.SNH013.Z004","E.SNH499",0
"372","E.SNH013.Z004","E.SNH501",0
"373","E.SNH013.Z004","E.SNH502",0
"374","E.SNH013.Z004","E.SNH503",0
"375","E.SNH013.Z004","E.SNH504",0
"376","E.SNH013.Z004","E.SNH505",0
"377","E.SNH013.Z004","E.SNH506",0
"378","E.SNH013.Z004","E.SNH509",0
"379","E.SNH013.Z004","E.SNH511",0
"380","E.SNH013.Z004","E.SNH514",0
"381","E.SNH013.Z004","E.SNH519",0
"382","E.SNH013.Z004","E.SNH520",0
"383","E.SNH013.Z004","E.SNH521",0
"384","E.SNH013.Z004","E.SNH522",0
"385","E.SNH013.Z004","E.SNH524",0
"386","E.SNH013.Z004","E.SNH525",0
"387","E.SNH013.Z004","E.SNH526",0
"388","E.SNH013.Z004","E.SNH527",0
"389","E.SNH013.Z004","E.SNH528",0
"390","E.SNH013.Z004","E.SNH529",0
"391","E.SNH013.Z004","E.SNH530",0
"392","E.SNH013.Z004","E.SNH531",0
"393","E.SNH013.Z004","E.SNH532",0
"394","E.SNH013.Z004","E.SNH538",0
"395","E.SNH013.Z004","E.SNH544",0
"396","E.SNH013.Z004","E.SNH551",0
"397","E.SNH013.Z004","E.SNH552",0
"398","E.SNH013.Z004","E.SNH553",0
"399","E.SNH013.Z004","E.SNH554",0
"400","E.SNH013.Z004","E.SNH563",0
"401","E.SNH013.Z004","E.SNH570",0
"402","E.SNH013.Z004","E.SNH571",0
"403","E.SNH013.Z004","E.SNH579",0
"404","E.SNH013.Z004","E.SNH581",0
"405","E.SNH013.Z004","E.SNH582",0
"406","E.SNH013.Z004","E.SNH585",0
"407","E.SNH013.Z004","E.SNH586",0
"408","E.SNH013.Z004","E.SNH589",0
"409","E.SNH013.Z004","E.SNH595",0
"410","E.SNH013.Z004","E.SNH598",0
"411","E.SNH013.Z004","E.SNH599",0
"412","E.SNH013.Z004","E.SNH600",0
"413","E.SNH013.Z005","E.SNH001",16.8999644753374
"414","E.SNH013.Z005","E.SNH002",43.0445520706059
"415","E.SNH013.Z005","E.SNH003",14.1510683642194
"416","E.SNH013.Z005","E.SNH005",41.3135193527193
"417","E.SNH013.Z005","E.SNH007",0
"418","E.SNH013.Z005","E.SNH008",53.5399503425256
"419","E.SNH013.Z005","E.SNH009",21.3795390958574
"420","E.SNH013.Z005","E.SNH010",0
"421","E.SNH013.Z005","E.SNH011",5.43372650070862
"422","E.SNH013.Z005","E.SNH012",47.9490556190337
"423","E.SNH013.Z005","E.SNH013",29.1755473493431
"424","E.SNH013.Z005","E.SNH014",19.7769821567476
"425","E.SNH013.Z005","E.SNH015",43.1487844987408
"426","E.SNH013.Z005","E.SNH016",49.6804171583212
"427","E.SNH013.Z005","E.SNH017",19.6485743975774
"428","E.SNH013.Z005","E.SNH018",19.3927847239069
"429","E.SNH013.Z005","E.SNH019",12.5743778826632
"430","E.SNH013.Z005","E.SNH021",19.7051558714445
"431","E.SNH013.Z005","E.SNH022",16.242051162099
"432","E.SNH013.Z005","E.SNH023",18.5475099334357
"433","E.SNH013.Z005","E.SNH024",25.3948337875352
"434","E.SNH013.Z005","E.SNH025",25.3381485410769
"435","E.SNH013.Z005","E.SNH026",17.1016165444855
"436","E.SNH013.Z005","E.SNH027",13.440074082254
"437","E.SNH013.Z005","E.SNH028",18.2960032992467
"438","E.SNH013.Z005","E.SNH029",12.3625936521368
"439","E.SNH013.Z005","E.SNH030",12.399029179311
"440","E.SNH013.Z005","E.SNH031",11.1652689349882
"441","E.SNH013.Z005","E.SNH032",18.9466413293061
"442","E.SNH013.Z005","E.SNH033",29.4308547625341
"443","E.SNH013.Z005","E.SNH034",12.2555210614986
"444","E.SNH013.Z005","E.SNH038",37.2849002071602
"445","E.SNH013.Z005","E.SNH039",26.48005034003
"446","E.SNH013.Z005","E.SNH041",12.6900136013717
"447","E.SNH013.Z005","E.SNH042",12.6056611045624
"448","E.SNH013.Z005","E.SNH043",21.0268180999047
"449","E.SNH013.Z005","E.SNH044",20.6963395344641
"450","E.SNH013.Z005","E.SNH045",7.63965232254046
"451","E.SNH013.Z005","E.SNH046",21.0782438808996
"452","E.SNH013.Z005","E.SNH048",12.5901742199112
"453","E.SNH013.Z005","E.SNH050",54.6145245009648
"454","E.SNH013.Z005","E.SNH051",42.4013863358224
"455","E.SNH013.Z005","E.SNH053",0
"456","E.SNH013.Z005","E.SNH054",0
"457","E.SNH013.Z005","E.SNH056",11.9833546945782
"458","E.SNH013.Z005","E.SNH057",8.45583945523572
"459","E.SNH013.Z005","E.SNH058",11.9796371612548
"460","E.SNH013.Z005","E.SNH059",0
"461","E.SNH013.Z005","E.SNH061",14.1272435723567
"462","E.SNH013.Z005","E.SNH063",0
"463","E.SNH013.Z005","E.SNH064",0
"464","E.SNH013.Z005","E.SNH065",0
"465","E.SNH013.Z005","E.SNH066",5.14568320519579
"466","E.SNH013.Z005","E.SNH067",5.49405532901334
"467","E.SNH013.Z005","E.SNH068",5.39863284956228
"468","E.SNH013.Z005","E.SNH070",0
"469","E.SNH013.Z005","E.SNH072",0
"470","E.SNH013.Z005","E.SNH074",0
"471","E.SNH013.Z005","E.SNH075",7.54979341691136
"472","E.SNH013.Z005","E.SNH076",0
"473","E.SNH013.Z005","E.SNH077",0
"474","E.SNH013.Z005","E.SNH080",6.56332747350058
"475","E.SNH013.Z005","E.SNH081",4.54348186001368
"476","E.SNH013.Z005","E.SNH082",0
"477","E.SNH013.Z005","E.SNH083",4.68362256733904
"478","E.SNH013.Z005","E.SNH084",0
"479","E.SNH013.Z005","E.SNH086",4.92656968326681
"480","E.SNH013.Z005","E.SNH087",0
"481","E.SNH013.Z005","E.SNH088",5.65565498872045
"482","E.SNH013.Z005","E.SNH089",35.4134479625509
"483","E.SNH013.Z005","E.SNH090",22.6074896573513
"484","E.SNH013.Z005","E.SNH091",11.5913725558305
"485","E.SNH013.Z005","E.SNH092",30.9227944677402
"486","E.SNH013.Z005","E.SNH093",33.1698586002799
"487","E.SNH013.Z005","E.SNH094",19.3085986286784
"488","E.SNH013.Z005","E.SNH095",6.27213348245504
"489","E.SNH013.Z005","E.SNH096",0
"490","E.SNH013.Z005","E.SNH098",0
"491","E.SNH013.Z005","E.SNH099",4.66344174342034
"492","E.SNH013.Z005","E.SNH100",34.5673947499321
"493","E.SNH013.Z005","E.SNH101",34.912507916614
"494","E.SNH013.Z005","E.SNH102",0
"495","E.SNH013.Z005","E.SNH103",0
"496","E.SNH013.Z005","E.SNH104",9.92527752034423
"497","E.SNH013.Z005","E.SNH105",0
"498","E.SNH013.Z005","E.SNH106",8.5088585139454
"499","E.SNH013.Z005","E.SNH107",11.0709329439168
"500","E.SNH013.Z005","E.SNH108",0
"501","E.SNH013.Z005","E.SNH109",0
"502","E.SNH013.Z005","E.SNH110",0
"503","E.SNH013.Z005","E.SNH111",0
"504","E.SNH013.Z005","E.SNH112",0
"505","E.SNH013.Z005","E.SNH113",0
"506","E.SNH013.Z005","E.SNH114",0
"507","E.SNH013.Z005","E.SNH115",0
"508","E.SNH013.Z005","E.SNH116",0
"509","E.SNH013.Z005","E.SNH117",12.3604534762191
"510","E.SNH013.Z005","E.SNH118",13.5815415547764
"511","E.SNH013.Z005","E.SNH119",4.63157928669713
"512","E.SNH013.Z005","E.SNH120",17.2931366422756
"513","E.SNH013.Z005","E.SNH121",4.71785646264189
"514","E.SNH013.Z005","E.SNH123",7.52655680271292
"515","E.SNH013.Z005","E.SNH124",31.9837515118904
"516","E.SNH013.Z005","E.SNH125",0
"517","E.SNH013.Z005","E.SNH126",0
"518","E.SNH013.Z005","E.SNH128",0
"519","E.SNH013.Z005","E.SNH129",5.44457864938613
"520","E.SNH013.Z005","E.SNH130",17.2028462155559
"521","E.SNH013.Z005","E.SNH132",0
"522","E.SNH013.Z005","E.SNH133",0
"523","E.SNH013.Z005","E.SNH135",39.2935407304849
"524","E.SNH013.Z005","E.SNH136",38.1701334204868
"525","E.SNH013.Z005","E.SNH137",6.49227950417443
"526","E.SNH013.Z005","E.SNH138",18.9403999036508
"527","E.SNH013.Z005","E.SNH139",26.158804883928
"528","E.SNH013.Z005","E.SNH140",13.8819527255321
"529","E.SNH013.Z005","E.SNH141",0
"530","E.SNH013.Z005","E.SNH142",0
"531","E.SNH013.Z005","E.SNH143",0
"532","E.SNH013.Z005","E.SNH144",0
"533","E.SNH013.Z005","E.SNH146",0
"534","E.SNH013.Z005","E.SNH147",0
"535","E.SNH013.Z005","E.SNH148",18.9266157104208
"536","E.SNH013.Z005","E.SNH149",7.49977715029366
"537","E.SNH013.Z005","E.SNH150",20.8044483223268
"538","E.SNH013.Z005","E.SNH152",37.4915954897904
"539","E.SNH013.Z005","E.SNH153",31.5472844128431
"540","E.SNH013.Z005","E.SNH154",0
"541","E.SNH013.Z005","E.SNH156",0
"542","E.SNH013.Z005","E.SNH157",0
"543","E.SNH013.Z005","E.SNH159",28.7749632833813
"544","E.SNH013.Z005","E.SNH160",37.8857909815665
"545","E.SNH013.Z005","E.SNH161",10.5882107975566
"546","E.SNH013.Z005","E.SNH162",6.0150743818108
"547","E.SNH013.Z005","E.SNH163",12.3174079449976
"548","E.SNH013.Z005","E.SNH165",12.6800856293211
"549","E.SNH013.Z005","E.SNH166",15.319111061029
"550","E.SNH013.Z005","E.SNH167",17.3235908958028
"551","E.SNH013.Z005","E.SNH168",9.66486731648515
"552","E.SNH013.Z005","E.SNH169",6.42175394646274
"553","E.SNH013.Z005","E.SNH170",7.26236150043772
"554","E.SNH013.Z005","E.SNH171",0
"555","E.SNH013.Z005","E.SNH172",12.6394025673226
"556","E.SNH013.Z005","E.SNH173",4.50974910548984
"557","E.SNH013.Z005","E.SNH174",0
"558","E.SNH013.Z005","E.SNH176",0
"559","E.SNH013.Z005","E.SNH177",0
"560","E.SNH013.Z005","E.SNH178",45.427079814036
"561","E.SNH013.Z005","E.SNH179",6.80835165220702
"562","E.SNH013.Z005","E.SNH180",7.00293993459698
"563","E.SNH013.Z005","E.SNH181",0
"564","E.SNH013.Z005","E.SNH182",0
"565","E.SNH013.Z005","E.SNH183",6.42927376020976
"566","E.SNH013.Z005","E.SNH184",0
"567","E.SNH013.Z005","E.SNH185",0
"568","E.SNH013.Z005","E.SNH186",0
